user,item
128336,356
128336,4886
128336,318
128346,47
128346,4226
128346,356
128346,2762
128346,608
128346,923
128346,7153
128346,2329
128346,1617
128346,7361
128351,318
128351,2571
128351,858
128351,356
128351,4878
128351,2329
128351,4226
128351,50
128351,2858
128351,1136
128356,7502
128356,6502
128356,69757
128356,56367
128356,73321
128356,1968
128356,1197
128356,296
128356,74458
128356,593
128360,1220
128360,4963
128360,1136
128360,500
128360,480
128360,3996
128360,2012
128360,1784
128360,8961
128360,4226
128368,1270
128368,2959
128368,2858
128368,1527
128368,296
128368,1198
128368,6539
128368,4963
128368,2028
128368,1
128381,33794
128381,1136
128381,4306
128381,33493
128381,296
128381,318
128381,356
128381,3253
128381,6377
128381,2858
128384,318
128384,5445
128384,858
128384,48394
128384,1213
128384,56367
128384,1193
128384,55820
128384,296
128384,750
128393,47
128393,6377
128393,480
128393,1198
128393,32
128393,1136
128393,589
128393,1
128393,527
128393,8961
128394,541
128394,4995
128394,1214
128394,1
128394,32
128394,356
128394,47
128394,2959
128394,1270
128394,527
128397,2571
128397,50
128397,356
128397,1732
128397,32587
128397,4878
128397,593
128397,4973
128397,318
128397,2858
128398,7361
128398,457
128398,527
128398,4226
128398,6711
128398,1784
128398,2716
128398,2959
128398,318
128398,1265
128401,5445
128401,6016
128401,7147
128401,48394
128401,541
128401,4995
128401,7153
128401,1206
128401,318
128401,593
128404,58559
128404,4226
128404,54286
128404,110
128404,318
128404,6539
128404,2762
128404,49272
128404,50
128404,527
128406,480
128406,2174
128406,1200
128406,6502
128406,2716
128406,6016
128406,1345
128406,592
128406,1093
128406,1219
128409,527
128409,150
128409,2997
128409,5445
128409,1193
128409,4995
128409,6874
128409,2571
128409,4306
128409,1270
128410,72998
128410,593
128410,70286
128410,44191
128410,318
128410,527
128410,4226
128410,110
128410,58559
128410,2959
128415,296
128415,8874
128415,2858
128415,6539
128415,356
128415,7361
128415,4878
128415,6711
128415,4306
128415,1517
128416,33794
128416,2571
128416,5445
128416,8665
128416,2791
128416,3505
128416,3256
128416,2918
128416,349
128416,1197
128420,1
128420,293
128420,260
128420,3897
128420,6377
128420,7361
128420,16
128420,8874
128420,6016
128420,2997
128421,5618
128421,5952
128421,48394
128421,2959
128421,2329
128421,4226
128421,33794
128421,7153
128421,4878
128421,318
128423,2997
128423,2762
128423,1682
128423,47
128423,6377
128423,4306
128423,858
128423,1136
128423,4973
128423,318
128426,150
128426,6539
128426,44191
128426,2858
128426,45722
128426,56174
128426,50
128426,8644
128426,7361
128426,4995
128443,608
128443,1197
128443,527
128443,2858
128443,953
128443,50
128443,150
128443,2959
128443,1961
128443,912
128447,2959
128447,6377
128447,1028
128447,527
128447,318
128447,899
128447,4973
128447,4306
128447,58559
128447,8961
128460,527
128460,922
128460,5291
128460,541
128460,1617
128460,44555
128460,318
128460,593
128460,2858
128460,2019
128468,1682
128468,2571
128468,593
128468,2858
128468,2959
128468,1270
128468,344
128468,370
128468,318
128468,480
128471,780
128471,296
128471,593
128471,2959
128471,2858
128471,2762
128471,480
128471,2571
128471,356
128471,1270
128480,480
128480,7153
128480,69122
128480,2959
128480,527
128480,5952
128480,68358
128480,2355
128480,318
128480,1270
128484,150
128484,5952
128484,2959
128484,4886
128484,1
128484,4306
128484,6711
128484,7361
128484,50
128484,480
128491,1
128491,318
128491,32
128491,1210
128491,593
128491,2762
128491,2858
128491,527
128491,6539
128491,4306
128492,1270
128492,50
128492,4226
128492,6377
128492,780
128492,2858
128492,318
128492,32587
128492,5952
128492,44191
128496,2329
128496,296
128496,480
128496,593
128496,858
128496,2858
128496,4226
128496,150
128496,318
128496,2959
128500,2028
128500,1097
128500,2571
128500,150
128500,6539
128500,1265
128500,4226
128500,110
128500,1198
128500,7361
128503,50872
128503,58559
128503,318
128503,39183
128503,46976
128503,48385
128503,44195
128503,48516
128503,33794
128503,7361
128507,3578
128507,48516
128507,54286
128507,2858
128507,318
128507,296
128507,780
128507,593
128507,4226
128507,2959
128512,4306
128512,1136
128512,318
128512,2858
128512,47
128512,4973
128512,527
128512,2571
128512,2762
128512,480
128514,4306
128514,1
128514,296
128514,3578
128514,2571
128514,2762
128514,527
128514,2959
128514,110
128514,1097
128519,527
128519,2959
128519,5445
128519,1197
128519,318
128519,5989
128519,6377
128519,1682
128519,1721
128519,3578
128521,260
128521,1527
128521,2028
128521,318
128521,480
128521,2329
128521,356
128521,150
128521,1
128521,4226
128532,2329
128532,4226
128532,2028
128532,6377
128532,1136
128532,5445
128532,7361
128532,2858
128532,541
128532,356
128535,4306
128535,2858
128535,2329
128535,356
128535,480
128535,2762
128535,150
128535,32
128535,54286
128535,5418
128541,318
128541,47
128541,4226
128541,2762
128541,50
128541,7438
128541,6539
128541,8961
128541,3578
128541,1517
128542,588
128542,4973
128542,911
128542,527
128542,1333
128542,1307
128542,6539
128542,926
128542,1
128542,903
128543,296
128543,480
128543,4973
128543,47
128543,5989
128543,48394
128543,1682
128543,260
128543,356
128543,4995
128551,608
128551,5995
128551,1244
128551,2858
128551,2959
128551,4973
128551,924
128551,2997
128551,2313
128551,527
128558,1580
128558,59315
128558,7361
128558,51255
128558,780
128558,593
128558,4306
128558,33679
128558,7254
128558,480
128559,32
128559,1198
128559,32587
128559,527
128559,50
128559,8665
128559,2858
128559,3578
128559,589
128559,356
128561,480
128561,318
128561,150
128561,33794
128561,59315
128561,78499
128561,780
128561,1136
128561,356
128561,58559
128562,7361
128562,1732
128562,1208
128562,3462
128562,318
128562,1203
128562,904
128562,1281
128562,1225
128562,2997
128563,527
128563,2858
128563,2329
128563,32
128563,6807
128563,356
128563,7361
128563,318
128563,4973
128563,2571
128566,48385
128566,81845
128566,60069
128566,7445
128566,78499
128566,296
128566,1089
128566,68954
128566,70286
128566,33660
128569,4306
128569,4886
128569,318
128569,5218
128569,1
128569,594
128569,8360
128569,4973
128569,5618
128569,527
128575,8638
128575,3083
128575,5269
128575,6953
128575,318
128575,527
128575,2997
128575,7361
128575,44555
128575,2858
128582,19
128582,3578
128582,1923
128582,4306
128582,2571
128582,150
128582,2683
128582,1036
128582,480
128582,356
128590,6874
128590,3949
128590,6711
128590,50
128590,593
128590,1089
128590,4973
128590,527
128590,47
128590,55820
128594,48394
128594,318
128594,356
128594,4973
128594,50
128594,2329
128594,55820
128594,2858
128594,32
128594,47
128608,5952
128608,60069
128608,68954
128608,4306
128608,2329
128608,7153
128608,1198
128608,480
128608,32
128608,72998
128611,1193
128611,1258
128611,318
128611,7361
128611,778
128611,3578
128611,2762
128611,2997
128611,858
128611,79132
128619,380
128619,1270
128619,2012
128619,165
128619,4226
128619,2174
128619,2353
128619,150
128619,4963
128619,50
128627,318
128627,364
128627,33794
128627,5418
128627,3578
128627,8665
128627,2762
128627,8961
128627,2571
128627,527
128630,58559
128630,8961
128630,318
128630,527
128630,63082
128630,69122
128630,46578
128630,44191
128630,50872
128630,45722
128634,3578
128634,4226
128634,7361
128634,2571
128634,2858
128634,50
128634,110
128634,47
128634,858
128634,2762
128637,858
128637,1961
128637,597
128637,50
128637,80463
128637,63082
128637,5989
128637,72998
128637,4973
128637,2329
128638,318
128638,6016
128638,60069
128638,72998
128638,4226
128638,593
128638,79132
128638,2329
128638,54286
128638,58559
128645,50
128645,1208
128645,1201
128645,858
128645,1198
128645,1136
128645,356
128645,2858
128645,2959
128645,593
128652,364
128652,81845
128652,50872
128652,4886
128652,60069
128652,79132
128652,68954
128652,72998
128652,318
128652,6377
128656,54272
128656,60074
128656,2858
128656,62999
128656,4995
128656,72378
128656,58803
128656,79132
128656,8972
128656,2959
128664,6539
128664,4963
128664,4878
128664,780
128664,2012
128664,541
128664,3147
128664,1527
128664,1240
128664,4306
128665,6942
128665,7361
128665,50
128665,1246
128665,150
128665,4226
128665,527
128665,1784
128665,2571
128665,4306
128666,356
128666,318
128666,593
128666,527
128666,5445
128666,8961
128666,6377
128666,1198
128666,6539
128666,50
128668,1136
128668,858
128668,318
128668,4226
128668,1206
128668,2571
128668,50
128668,924
128668,2959
128668,750
128669,6539
128669,593
128669,480
128669,2959
128669,296
128669,1
128669,318
128669,3578
128669,150
128669,2762
128671,1136
128671,7361
128671,2791
128671,5618
128671,3022
128671,2176
128671,1682
128671,527
128671,260
128671,1252
128679,55820
128679,63082
128679,2571
128679,527
128679,4226
128679,6016
128679,296
128679,60069
128679,318
128679,56367
128690,1729
128690,16
128690,1246
128690,4995
128690,1220
128690,2997
128690,3911
128690,527
128690,4963
128690,4262
128695,2959
128695,4973
128695,2858
128695,4993
128695,47
128695,296
128695,2571
128695,356
128695,4306
128695,7438
128720,4306
128720,296
128720,79132
128720,2959
128720,33794
128720,60069
128720,593
128720,150
128720,1580
128720,2028
128723,527
128723,7361
128723,4226
128723,4886
128723,593
128723,2959
128723,3996
128723,6377
128723,4995
128723,150
128724,480
128724,2571
128724,4995
128724,527
128724,2959
128724,110
128724,5299
128724,2291
128724,1784
128724,1097
128733,59315
128733,30793
128733,7361
128733,593
128733,780
128733,50872
128733,3114
128733,296
128733,4973
128733,59784
128739,2571
128739,1285
128739,1271
128739,1333
128739,2959
128739,2145
128739,1093
128739,3108
128739,2797
128739,2791
128743,109487
128743,92259
128743,76251
128743,91658
128743,104913
128743,97923
128743,67255
128743,88129
128743,70286
128743,79091
128747,750
128747,1193
128747,2959
128747,356
128747,50
128747,4226
128747,1213
128747,7361
128747,1221
128747,1136
128756,6016
128756,54286
128756,44555
128756,4226
128756,356
128756,4973
128756,296
128756,2571
128756,2959
128756,1270
128760,7063
128760,4973
128760,1217
128760,910
128760,924
128760,296
128760,7587
128760,922
128760,7013
128760,6987
128762,50
128762,1203
128762,527
128762,8961
128762,2858
128762,356
128762,4878
128762,318
128762,59315
128762,54286
128763,593
128763,2959
128763,318
128763,1136
128763,4973
128763,50
128763,4226
128763,527
128763,356
128763,296
128775,4973
128775,7361
128775,2858
128775,4306
128775,5952
128775,7153
128775,2571
128775,2959
128775,318
128775,6377
128781,780
128781,72378
128781,5219
128781,70286
128781,51662
128781,76093
128781,8644
128781,356
128781,480
128781,7254
128784,527
128784,7153
128784,4886
128784,7361
128784,3000
128784,5952
128784,296
128784,4993
128784,858
128784,2959
128788,50
128788,59315
128788,4973
128788,1203
128788,63082
128788,68954
128788,858
128788,7361
128788,593
128788,296
128789,2762
128789,150
128789,1784
128789,2959
128789,1721
128789,589
128789,3578
128789,1527
128789,1682
128789,4226
128799,59315
128799,50
128799,2329
128799,60069
128799,356
128799,296
128799,2571
128799,2959
128799,79132
128799,70286
128800,79132
128800,318
128800,69122
128800,68157
128800,81845
128800,76093
128800,2959
128800,296
128800,99114
128800,68358
128806,1240
128806,4226
128806,2329
128806,150
128806,780
128806,4963
128806,7361
128806,6377
128806,457
128806,5445
128807,4226
128807,4306
128807,2762
128807,6377
128807,7361
128807,8665
128807,318
128807,4011
128807,32587
128807,2858
128809,110
128809,1
128809,3578
128809,1270
128809,4993
128809,318
128809,750
128809,541
128809,2329
128809,1136
128816,50
128816,527
128816,7361
128816,46578
128816,44191
128816,4995
128816,5952
128816,858
128816,293
128816,2502
128838,4306
128838,2762
128838,4993
128838,356
128838,1206
128838,541
128838,1270
128838,2858
128838,32
128838,778
128840,51662
128840,318
128840,1198
128840,364
128840,589
128840,296
128840,780
128840,2959
128840,593
128840,3578
128842,32
128842,50
128842,58559
128842,4878
128842,4226
128842,79132
128842,608
128842,4993
128842,5618
128842,7153
128844,6016
128844,1193
128844,293
128844,72998
128844,6377
128844,32587
128844,50
128844,4226
128844,6502
128844,2997
128845,16
128845,5418
128845,6377
128845,7143
128845,2028
128845,5989
128845,5445
128845,32587
128845,527
128845,2762
128846,1203
128846,4973
128846,4226
128846,2858
128846,924
128846,1208
128846,527
128846,1136
128846,50
128846,1193
128852,1580
128852,2959
128852,7153
128852,54286
128852,780
128852,318
128852,51662
128852,296
128852,593
128852,58559
128853,1580
128853,1784
128853,903
128853,2268
128853,110
128853,2959
128853,2571
128853,8961
128853,1584
128853,1610
128856,2571
128856,2762
128856,527
128856,1270
128856,1
128856,4306
128856,4973
128856,2959
128856,4226
128856,593
128857,7153
128857,4993
128857,780
128857,6539
128857,364
128857,4226
128857,3578
128857,318
128857,1270
128857,296
128859,2959
128859,1
128859,919
128859,527
128859,1270
128859,551
128859,356
128859,2291
128859,2762
128859,318
128867,6377
128867,4886
128867,480
128867,33794
128867,5445
128867,8961
128867,593
128867,356
128867,296
128867,2959
128868,296
128868,50
128868,35836
128868,750
128868,318
128868,2858
128868,2959
128868,2329
128868,51662
128868,4226
128869,318
128869,7502
128869,104841
128869,2959
128869,71535
128869,76251
128869,82461
128869,76093
128869,102125
128869,81229
128879,58559
128879,81845
128879,72998
128879,2959
128879,5952
128879,6377
128879,296
128879,6539
128879,356
128879,68954
128880,47
128880,2571
128880,46578
128880,2959
128880,58559
128880,50
128880,3949
128880,4306
128880,7153
128880,4993
128890,50
128890,4226
128890,7361
128890,32587
128890,593
128890,1261
128890,1732
128890,2858
128890,6502
128890,1288
128892,318
128892,593
128892,3578
128892,8961
128892,1610
128892,110
128892,50
128892,1
128892,2959
128892,527
128894,1270
128894,4878
128894,356
128894,6377
128894,55820
128894,3578
128894,2028
128894,110
128894,293
128894,32
128901,356
128901,4973
128901,858
128901,318
128901,4226
128901,2571
128901,2858
128901,296
128901,2959
128901,1225
128913,32
128913,81845
128913,63082
128913,1089
128913,72998
128913,56367
128913,608
128913,68954
128913,69122
128913,1193
128919,5995
128919,68954
128919,6016
128919,2959
128919,58559
128919,92259
128919,296
128919,527
128919,318
128919,356
128920,4993
128920,1270
128920,527
128920,4306
128920,2762
128920,47
128920,2858
128920,2571
128920,7153
128920,5952
128924,7438
128924,4226
128924,5418
128924,1527
128924,592
128924,50
128924,780
128924,1580
128924,318
128924,1682
128927,527
128927,6377
128927,4995
128927,480
128927,4306
128927,8961
128927,50
128927,2762
128927,296
128927,4226
128928,4995
128928,32
128928,6016
128928,5989
128928,1
128928,4306
128928,2959
128928,3996
128928,110
128928,2329
128943,3268
128943,318
128943,2959
128943,5452
128943,2012
128943,2571
128943,4254
128943,527
128943,296
128943,2807
128950,527
128950,318
128950,296
128950,1136
128950,593
128950,50
128950,4878
128950,7361
128950,2329
128950,1270
128952,2858
128952,527
128952,1193
128952,541
128952,6016
128952,356
128952,60069
128952,4848
128952,44555
128952,318
128957,7153
128957,50
128957,4226
128957,480
128957,7361
128957,6377
128957,593
128957,6874
128957,5989
128957,2762
128961,7361
128961,4878
128961,593
128961,2858
128961,4226
128961,1089
128961,2571
128961,50
128961,2959
128961,296
128964,4306
128964,150
128964,1721
128964,4995
128964,480
128964,589
128964,2571
128964,4226
128964,5445
128964,296
128972,4973
128972,1203
128972,356
128972,2858
128972,527
128972,858
128972,593
128972,2571
128972,318
128972,296
128975,5952
128975,32
128975,1221
128975,2997
128975,2858
128975,7361
128975,593
128975,541
128975,6016
128975,3578
128979,150
128979,318
128979,296
128979,50
128979,4973
128979,2858
128979,4226
128979,593
128979,3578
128979,2762
128980,2959
128980,296
128980,593
128980,1197
128980,2858
128980,4973
128980,780
128980,3578
128980,7361
128980,500
128983,79132
128983,50
128983,2571
128983,589
128983,1214
128983,296
128983,1270
128983,593
128983,318
128983,54286
128984,4973
128984,2959
128984,296
128984,32
128984,47
128984,4226
128984,50
128984,2858
128984,527
128984,356
128992,81845
128992,82459
128992,527
128992,86190
128992,74458
128992,318
128992,356
128992,64614
128992,59369
128992,593
128998,527
128998,5952
128998,356
128998,1682
128998,50
128998,318
128998,2291
128998,541
128998,1136
128998,44191
129005,76251
129005,63082
129005,2959
129005,70286
129005,72378
129005,6502
129005,64957
129005,296
129005,68358
129005,59369
129008,318
129008,50872
129008,35836
129008,68954
129008,64614
129008,2959
129008,55820
129008,72998
129008,54286
129008,60069
129011,527
129011,1193
129011,6016
129011,47
129011,2762
129011,1214
129011,1222
129011,32
129011,356
129011,293
129012,2959
129012,2858
129012,589
129012,1214
129012,110
129012,541
129012,296
129012,356
129012,7153
129012,318
129014,5618
129014,2085
129014,2096
129014,1029
129014,1907
129014,2355
129014,1025
129014,8961
129014,3114
129014,1
129021,44191
129021,4226
129021,7361
129021,50
129021,7153
129021,4993
129021,2329
129021,58559
129021,47
129021,6377
129024,1
129024,33794
129024,2791
129024,480
129024,4886
129024,356
129024,150
129024,2012
129024,1073
129024,924
129025,74789
129025,1967
129025,8874
129025,6934
129025,79132
129025,296
129025,33493
129025,480
129025,5218
129025,924
129031,344
129031,296
129031,2959
129031,6377
129031,6539
129031,4886
129031,1580
129031,8360
129031,356
129031,48385
129033,41997
129033,44195
129033,39183
129033,44191
129033,858
129033,32587
129033,1203
129033,44555
129033,36517
129033,48394
129042,1961
129042,1923
129042,1682
129042,4995
129042,780
129042,527
129042,50
129042,593
129042,1784
129042,296
129043,7361
129043,2571
129043,6016
129043,527
129043,4878
129043,58559
129043,593
129043,318
129043,50
129043,4226
129049,1148
129049,63082
129049,5995
129049,54286
129049,46578
129049,8961
129049,4973
129049,356
129049,2858
129049,5418
129050,924
129050,2571
129050,27773
129050,3996
129050,296
129050,6016
129050,3000
129050,2959
129050,7361
129050,31658
129053,4995
129053,50
129053,780
129053,2858
129053,1214
129053,8961
129053,2329
129053,593
129053,296
129053,2959
129054,2762
129054,46578
129054,6377
129054,2858
129054,1961
129054,1682
129054,2959
129054,2571
129054,150
129054,7153
129055,6377
129055,2571
129055,2858
129055,296
129055,480
129055,527
129055,51662
129055,44191
129055,5218
129055,4226
129058,7254
129058,2329
129058,49272
129058,4878
129058,63082
129058,4973
129058,50872
129058,2858
129058,589
129058,74789
129059,356
129059,2858
129059,50
129059,527
129059,7361
129059,6539
129059,3578
129059,4226
129059,593
129059,4878
129060,2997
129060,6016
129060,4226
129060,1206
129060,7361
129060,1136
129060,541
129060,318
129060,1193
129060,4973
129062,7502
129062,64614
129062,71535
129062,76093
129062,68954
129062,60069
129062,2959
129062,68358
129062,318
129062,63082
129064,318
129064,1270
129064,589
129064,2021
129064,608
129064,50
129064,593
129064,1274
129064,4226
129064,4878
129070,54286
129070,296
129070,5989
129070,4226
129070,4963
129070,60069
129070,4306
129070,7361
129070,50872
129070,51662
129073,30749
129073,1302
129073,7361
129073,4973
129073,593
129073,3148
129073,342
129073,3105
129073,2918
129073,1580
129078,318
129078,50
129078,2959
129078,356
129078,150
129078,527
129078,8961
129078,8665
129078,296
129078,4226
129084,2762
129084,8360
129084,50872
129084,2858
129084,58559
129084,296
129084,56367
129084,4886
129084,46578
129084,1246
129087,2959
129087,59315
129087,296
129087,527
129087,2571
129087,54286
129087,50872
129087,48394
129087,72998
129087,318
129090,593
129090,318
129090,1214
129090,356
129090,2571
129090,60069
129090,58559
129090,6377
129090,2959
129090,8961
129092,1197
129092,2858
129092,27808
129092,6942
129092,1088
129092,1265
129092,62
129092,31685
129092,527
129092,1035
129100,1136
129100,318
129100,527
129100,778
129100,1193
129100,4973
129100,2762
129100,7438
129100,2028
129100,50
129105,2329
129105,4995
129105,55872
129105,2959
129105,58559
129105,8533
129105,79132
129105,63082
129105,56367
129105,356
129107,593
129107,50
129107,47
129107,527
129107,7361
129107,356
129107,1136
129107,4973
129107,318
129107,4226
129108,48516
129108,750
129108,58559
129108,318
129108,293
129108,54286
129108,68157
129108,4226
129108,27773
129108,2571
129112,356
129112,68954
129112,70286
129112,8961
129112,296
129112,68358
129112,60069
129112,72998
129112,78499
129112,2571
129116,1207
129116,4226
129116,8961
129116,33794
129116,50
129116,750
129116,911
129116,2858
129116,2571
129116,4973
129122,7361
129122,4995
129122,1270
129122,4993
129122,4886
129122,6377
129122,5445
129122,32587
129122,6539
129122,293
129123,1
129123,2858
129123,4306
129123,2571
129123,150
129123,527
129123,4226
129123,593
129123,356
129123,2959
129131,2571
129131,4973
129131,318
129131,46578
129131,58559
129131,4878
129131,56367
129131,296
129131,48394
129131,4226
129134,26131
129134,1193
129134,926
129134,924
129134,913
129134,2019
129134,1203
129134,922
129134,5291
129134,6016
129135,54286
129135,8665
129135,5445
129135,457
129135,5989
129135,4995
129135,110
129135,593
129135,1682
129135,1270
129136,4226
129136,2858
129136,2997
129136,6711
129136,44555
129136,5618
129136,296
129136,527
129136,2959
129136,30749
129137,318
129137,6539
129137,8961
129137,588
129137,6377
129137,4886
129137,8636
129137,5952
129137,296
129137,364
129142,6377
129142,593
129142,1
129142,296
129142,595
129142,2858
129142,4995
129142,318
129142,4886
129142,356
129159,6711
129159,2313
129159,2966
129159,2076
129159,2366
129159,2726
129159,33794
129159,32587
129159,2819
129159,6
129162,1
129162,4973
129162,110
129162,296
129162,5349
129162,1291
129162,2858
129162,2959
129162,1580
129162,58559
129165,1
129165,1270
129165,2959
129165,2858
129165,2762
129165,47
129165,2571
129165,527
129165,50
129165,4226
129167,4226
129167,7361
129167,50
129167,2571
129167,296
129167,318
129167,541
129167,27773
129167,58559
129167,2329
129170,58559
129170,33794
129170,32
129170,318
129170,593
129170,2959
129170,296
129170,780
129170,70286
129170,527
129183,8873
129183,2571
129183,318
129183,8973
129183,2329
129183,4878
129183,2959
129183,50
129183,46578
129183,5995
129184,64614
129184,2959
129184,4226
129184,6016
129184,5995
129184,30749
129184,4995
129184,2571
129184,68954
129184,72998
129185,1270
129185,527
129185,8961
129185,50
129185,593
129185,49272
129185,2959
129185,296
129185,2571
129185,4306
129190,69757
129190,81845
129190,318
129190,60684
129190,63082
129190,81564
129190,48394
129190,91500
129190,68237
129190,59784
129192,1089
129192,7361
129192,750
129192,4848
129192,318
129192,527
129192,44555
129192,6711
129192,50
129192,4878
129195,4226
129195,1213
129195,58559
129195,2571
129195,1704
129195,48516
129195,4995
129195,2028
129195,4306
129195,858
129200,81845
129200,1214
129200,7502
129200,593
129200,63082
129200,1193
129200,78499
129200,70286
129200,2959
129200,50
129206,4306
129206,6942
129206,7147
129206,4995
129206,296
129206,6377
129206,8873
129206,3578
129206,1246
129206,3949
129207,318
129207,70286
129207,1580
129207,4306
129207,72998
129207,4963
129207,541
129207,51255
129207,6502
129207,593
129210,589
129210,1196
129210,260
129210,318
129210,6539
129210,8961
129210,32
129210,150
129210,2571
129210,1653
129216,480
129216,150
129216,7361
129216,1682
129216,4995
129216,6539
129216,4226
129216,49272
129216,32
129216,457
129221,296
129221,593
129221,2858
129221,1246
129221,1136
129221,318
129221,4973
129221,4306
129221,356
129221,1961
129222,82459
129222,78499
129222,60069
129222,81845
129222,6539
129222,59315
129222,68954
129222,64614
129222,91500
129222,94864
129225,6874
129225,1270
129225,7438
129225,3000
129225,4306
129225,4995
129225,150
129225,1193
129225,27773
129225,3996
129226,223
129226,5618
129226,356
129226,1274
129226,33794
129226,5418
129226,6979
129226,50
129226,6016
129226,1732
129229,50
129229,858
129229,2959
129229,318
129229,2858
129229,7361
129229,593
129229,527
129229,2571
129229,356
129232,78499
129232,4886
129232,2858
129232,593
129232,4306
129232,60069
129232,7361
129232,318
129232,58559
129232,4226
129235,296
129235,6539
129235,2858
129235,51662
129235,4226
129235,356
129235,58559
129235,2959
129235,44191
129235,318
129240,4995
129240,6539
129240,2012
129240,344
129240,1923
129240,1197
129240,364
129240,4226
129240,4993
129240,1527
129245,356
129245,2858
129245,1270
129245,44191
129245,527
129245,5418
129245,54286
129245,56367
129245,4963
129245,6377
129251,4993
129251,356
129251,318
129251,1732
129251,593
129251,2329
129251,4306
129251,4886
129251,50
129251,527
129253,6502
129253,1923
129253,1527
129253,2329
129253,4995
129253,3147
129253,733
129253,4886
129253,8961
129253,6863
129254,1682
129254,2329
129254,4963
129254,8961
129254,1097
129254,4226
129254,4995
129254,150
129254,6539
129254,50
129261,2571
129261,4306
129261,527
129261,2959
129261,480
129261,6539
129261,364
129261,356
129261,588
129261,318
129265,7361
129265,296
129265,5952
129265,527
129265,4993
129265,4226
129265,6539
129265,4973
129265,2858
129265,7153
129274,7153
129274,2571
129274,6377
129274,150
129274,1580
129274,4886
129274,2959
129274,2858
129274,6539
129274,780
129277,50
129277,364
129277,2140
129277,527
129277,2716
129277,2997
129277,33794
129277,1073
129277,4306
129277,2858
129280,2997
129280,32
129280,1258
129280,480
129280,7361
129280,4226
129280,4878
129280,858
129280,6539
129280,527
129284,7361
129284,4306
129284,858
129284,4973
129284,1320
129284,1527
129284,293
129284,480
129284,4226
129284,356
129285,1198
129285,296
129285,1270
129285,4995
129285,47
129285,1682
129285,5989
129285,480
129285,110
129285,1961
129288,47
129288,110
129288,318
129288,2329
129288,8961
129288,2762
129288,4963
129288,6539
129288,7153
129288,527
129291,5418
129291,589
129291,4963
129291,780
129291,47
129291,1580
129291,480
129291,2959
129291,32
129291,527
129299,2571
129299,58559
129299,72998
129299,69757
129299,55820
129299,2324
129299,6711
129299,4011
129299,5995
129299,2997
129307,3801
129307,2959
129307,911
129307,750
129307,899
129307,8228
129307,924
129307,1281
129307,608
129307,7013
129311,3996
129311,1193
129311,7361
129311,50
129311,1206
129311,5618
129311,2329
129311,2762
129311,293
129311,150
129313,318
129313,2959
129313,6711
129313,2571
129313,296
129313,1732
129313,1136
129313,4973
129313,2502
129313,924
129314,2858
129314,527
129314,150
129314,50
129314,260
129314,79132
129314,2959
129314,296
129314,5952
129314,780
129319,593
129319,4973
129319,2858
129319,2959
129319,527
129319,2762
129319,296
129319,2571
129319,356
129319,7153
129321,527
129321,593
129321,2329
129321,1265
129321,2762
129321,541
129321,48394
129321,1136
129321,318
129321,44191
129323,4226
129323,59315
129323,2959
129323,296
129323,70286
129323,593
129323,72998
129323,527
129323,78499
129323,50
129324,48394
129324,50
129324,7361
129324,55820
129324,4226
129324,5952
129324,4973
129324,527
129324,356
129324,4878
129326,2997
129326,6711
129326,58559
129326,44555
129326,50
129326,7361
129326,2571
129326,593
129326,318
129326,541
129328,2858
129328,318
129328,7153
129328,356
129328,7361
129328,2959
129328,6377
129328,6539
129328,4226
129328,3578
129331,527
129331,49272
129331,318
129331,2959
129331,1198
129331,2683
129331,6377
129331,2329
129331,2571
129331,1270
129336,8368
129336,318
129336,3114
129336,480
129336,356
129336,60069
129336,5218
129336,1270
129336,2762
129336,4886
129338,593
129338,356
129338,56367
129338,44191
129338,4973
129338,58559
129338,4306
129338,79132
129338,6942
129338,2571
129345,50
129345,296
129345,4993
129345,2329
129345,527
129345,58559
129345,6539
129345,5418
129345,4226
129345,2858
129349,72998
129349,33794
129349,81845
129349,2571
129349,318
129349,54286
129349,78499
129349,356
129349,5418
129349,60069
129354,33794
129354,293
129354,733
129354,44191
129354,780
129354,4226
129354,2353
129354,6539
129354,480
129354,49272
129362,51662
129362,34405
129362,44191
129362,52722
129362,53972
129362,4226
129362,296
129362,780
129362,356
129362,1580
129366,527
129366,68954
129366,81591
129366,2329
129366,7361
129366,4973
129366,2571
129366,72998
129366,356
129366,80463
129378,16
129378,356
129378,5418
129378,2762
129378,32
129378,4973
129378,527
129378,32587
129378,150
129378,50
129379,2329
129379,2571
129379,32
129379,2997
129379,4878
129379,58559
129379,318
129379,6016
129379,527
129379,50
129387,589
129387,33794
129387,527
129387,8360
129387,3578
129387,5418
129387,593
129387,480
129387,6874
129387,2329
129388,1580
129388,527
129388,593
129388,480
129388,5299
129388,4963
129388,2571
129388,2762
129388,588
129388,2959
129395,1270
129395,47
129395,4995
129395,1193
129395,50
129395,4878
129395,7361
129395,527
129395,8961
129395,4973
129402,5418
129402,527
129402,2012
129402,4878
129402,49272
129402,260
129402,1220
129402,1196
129402,858
129402,924
129406,63082
129406,76093
129406,58559
129406,318
129406,81845
129406,78499
129406,68954
129406,2959
129406,356
129406,7361
129418,6539
129418,3578
129418,750
129418,527
129418,1653
129418,356
129418,924
129418,318
129418,480
129418,7361
129420,1246
129420,2502
129420,2011
129420,5418
129420,58559
129420,79132
129420,150
129420,2959
129420,1584
129420,72998
129428,54286
129428,56367
